iso3,year,event_date,source,admin1,admin2,location,event_type,sub_event_type,interaction,fatalities,timestamp,latitude,longitude,geo_precision,time_precision
ZWE,2010,2010-08-15,Zimbabwe Peace Project,Manicaland,Makoni,Headlands,Violence against civilians,Attack,37,0,1634586994,-18.2833,32.05,1,3
ZWE,2010,2010-08-15,Zimbabwe Peace Project,Mashonaland West,Hurungwe,Muzarabani,Violence against civilians,Attack,37,0,1634586994,-15.75,29.3333,1,3
ZWE,2010,2010-08-15,Zimbabwe Peace Project,Mashonaland East,Mudzi,Mudzi,Violence against civilians,Attack,37,0,1634586994,-17.1333,32.6666,1,3
ZWE,2010,2010-08-15,Zimbabwe Peace Project,Midlands,Gweru Urban,Gweru,Violence against civilians,Attack,37,0,1634586994,-19.45,29.82,1,3
ZWE,2010,2010-08-15,Zimbabwe Peace Project,Mashonaland Central,Mazowe,Mazowe,Violence against civilians,Attack,37,0,1634586994,-17.5166,30.9667,1,3
ZWE,2010,2010-08-15,Zimbabwe Peace Project,Midlands,Gokwe South Urban,Gokwe,Violence against civilians,Attack,37,0,1634586995,-18.2166,28.9333,1,3
ZWE,2010,2010-08-13,Herald (Zimbabwe),Harare,Chitungwiza,Chitungwiza,Protests,Peaceful protest,60,0,1618597757,-18.0127,31.0756,1,1
ZWE,2010,2010-08-12,SW Radio Africa,Manicaland,Chimanimani,Cashel Valley,Violence against civilians,Abduction/forced disappearance,17,0,1618597757,-19.5386,32.7645,1,1
ZWE,2010,2010-08-12,Local Source,Manicaland,Chipinge Urban,Chipinge,Violence against civilians,Attack,37,0,1618597757,-20.2,32.6167,1,1
ZWE,2010,2010-08-11,Zimbabwe Peace Project,Mashonaland East,Mudzi,Mudzi,Violence against civilians,Attack,37,0,1634586994,-17.1333,32.6666,1,2
ZWE,2010,2010-08-11,Zimbabwe Peace Project,Mashonaland East,Mutoko,Mashonaland East,Violence against civilians,Attack,17,0,1634586994,-17.5,32,2,1
ZWE,2010,2010-08-08,Africa News,Masvingo,Masvingo Urban,Masvingo,Violence against civilians,Attack,37,0,1618597757,-20.0833,30.8333,1,1
ZWE,2010,2010-08-06,Zimbabwe Standard,Masvingo,Masvingo Urban,Masvingo,Violence against civilians,Attack,37,0,1634586995,-20.0833,30.8333,1,1
ZWE,2010,2010-08-05,Africa News,Manicaland,Chipinge Urban,Chipinge,Violence against civilians,Attack,37,0,1633983690,-20.2,32.6167,1,1
ZWE,2010,2010-08-04,Africa News,Manicaland,Chipinge Urban,Chipinge,Violence against civilians,Attack,37,0,1633983690,-20.2,32.6167,1,1
ZWE,2010,2010-08-03,Africa News,Manicaland,Makoni,Chiendambuya,Violence against civilians,Attack,17,0,1618597757,-18.033,32.1703,1,1
ZWE,2010,2010-08-03,Africa News,Mashonaland West,Zvimba,Zvimba,Violence against civilians,Attack,17,0,1618597757,-17.75,30.1667,1,1
ZWE,2010,2010-08-02,Africa News,Mashonaland West,Karoi Urban,Karoi,Violence against civilians,Attack,37,0,1618597757,-16.8166,29.6833,1,1
ZWE,2010,2010-08-01,Africa News,Mashonaland West,Hurungwe,Hurungwe,Violence against civilians,Attack,37,0,1618597757,-17,29.3333,1,1
ZWE,2010,2010-07-30,Africa News,Masvingo,Bikita,Bikita,Violence against civilians,Attack,37,0,1618597757,-20.0833,31.6167,1,1
ZWE,2010,2010-07-26,Africa News,Manicaland,Chimanimani,Chimanimani,Violence against civilians,Attack,17,0,1618597757,-19.8,32.8667,1,1
ZWE,2010,2010-07-25,Africa News,Mashonaland East,Uzumba-Maramba-Pfungwe,Uzumba Maramba Pfungwe,Violence against civilians,Attack,37,0,1618597757,-17.315,31.8908,1,1
ZWE,2010,2010-07-23,All Africa,Harare,Harare Urban,St. Marys,Violence against civilians,Attack,37,0,1618597757,-17.8178,31.0447,1,1
ZWE,2010,2010-07-22,Africa News,Harare,Chitungwiza,Chitungwiza,Explosions/Remote violence,Remote explosive/landmine/IED,33,0,1618597757,-18.0127,31.0756,1,1
ZWE,2010,2010-07-22,Local Source,Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Attack,37,0,1618597757,-20.15,28.58,1,1
ZWE,2010,2010-07-19,All Africa,Midlands,Gokwe South Urban,Gokwe,Violence against civilians,Attack,37,0,1618597757,-18.2166,28.9333,1,1
ZWE,2010,2010-06-27,World Organization Against Torture,Mashonaland West,Makonde,Nemakonde,Violence against civilians,Attack,37,0,1618597757,-17.75,29.83,1,1
ZWE,2010,2010-06-18,AP,Manicaland,Chipinge Urban,Chipinge,Violence against civilians,Attack,37,0,1618597757,-20.2,32.6167,1,1
ZWE,2010,2010-06-15,Zimbabwe Peace Project,Mashonaland East,Hwedza,Wedza,Violence against civilians,Sexual violence,37,0,1618597757,-18.6167,31.5667,1,3
ZWE,2010,2010-06-15,Zimbabwe Peace Project,Midlands,Mberengwa,Mberengwa,Violence against civilians,Attack,37,0,1618597757,-20.4833,29.9167,1,3
ZWE,2010,2010-06-15,Zimbabwe Peace Project,Manicaland,Chipinge,Matezwa,Strategic developments,Headquarters or base established,30,0,1618597757,-20.591,32.3728,1,3
ZWE,2010,2010-06-15,Zimbabwe Peace Project,Manicaland,Chimanimani,Cashel Valley,Strategic developments,Headquarters or base established,30,0,1618597757,-19.5386,32.7645,1,3
ZWE,2010,2010-06-15,Zimbabwe Peace Project,Manicaland,Chimanimani,Chimanimani,Strategic developments,Headquarters or base established,30,0,1618597757,-19.8,32.8667,1,3
ZWE,2010,2010-06-15,Zimbabwe Peace Project,Manicaland,Makoni,Headlands,Strategic developments,Headquarters or base established,30,0,1618597757,-18.2833,32.05,1,3
ZWE,2010,2010-06-15,Zimbabwe Peace Project,Manicaland,Chipinge Urban,Chipinge,Violence against civilians,Attack,37,0,1618597757,-20.2,32.6167,1,3
ZWE,2010,2010-06-15,Zimbabwe Peace Project,Mashonaland East,Mudzi,Mudzi,Violence against civilians,Sexual violence,37,0,1618597757,-17.1333,32.6666,1,3
ZWE,2010,2010-06-15,Zimbabwe Peace Project,Manicaland,Nyanga,Nyanga,Strategic developments,Headquarters or base established,30,0,1618597757,-18.2166,32.75,1,3
ZWE,2010,2010-06-15,Zimbabwe Peace Project,Mashonaland Central,Shamva,Shamva,Violence against civilians,Attack,37,0,1634586994,-17.3166,31.5667,1,3
ZWE,2010,2010-06-15,Zimbabwe Peace Project,Mashonaland Central,Guruve,Guruve,Violence against civilians,Attack,37,0,1634586994,-16.6666,30.7,1,3
ZWE,2010,2010-06-15,Zimbabwe Peace Project,Mashonaland West,Hurungwe,Muzarabani,Violence against civilians,Attack,37,0,1634586994,-15.75,29.3333,1,3
ZWE,2010,2010-06-09,AFP,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1618597757,-17.8277,31.0534,1,1
ZWE,2010,2010-06-08,AP,Manicaland,Mutare Urban,Mutare,Violence against civilians,Attack,37,0,1618597757,-18.9707,32.6709,1,1
ZWE,2010,2010-06-08,AP,Manicaland,Mutare Urban,Mutare,Violence against civilians,Attack,37,0,1618597757,-18.9707,32.6709,1,1
ZWE,2010,2010-06-01,All Africa,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597757,-20.15,28.58,1,1
ZWE,2010,2010-06-01,All Africa,Manicaland,Mutare Urban,Mutare,Protests,Peaceful protest,60,0,1618597757,-18.9707,32.6709,1,1
ZWE,2010,2010-05-29,All Africa; Local Source,Harare,Harare Rural,Hopley,Violence against civilians,Abduction/forced disappearance,37,0,1618597757,-17.9283,30.9625,1,1
ZWE,2010,2010-05-28,All Africa,Masvingo,Masvingo Urban,Masvingo,Riots,Violent demonstration,57,0,1618597757,-20.0833,30.8333,1,1
ZWE,2010,2010-05-28,All Africa,Mashonaland East,Murehwa,Murehwa,Violence against civilians,Attack,37,0,1618597757,-17.6469,31.7775,1,1
ZWE,2010,2010-05-22,Zimbabwe Peace Project,Midlands,Mberengwa,Masase,Violence against civilians,Attack,37,0,1618597757,-20.9582,29.6777,2,1
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Mashonaland West,Chegutu Urban,Chegutu,Strategic developments,Headquarters or base established,30,0,1618597758,-18.1333,30.15,1,3
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Mashonaland Central,Shamva,Shamva,Strategic developments,Headquarters or base established,30,0,1618597758,-17.3166,31.5667,1,3
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Mashonaland West,Kadoma Urban,Kadoma,Strategic developments,Headquarters or base established,30,0,1618597758,-18.35,29.9167,1,3
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Harare,Harare Urban,Mabvuku,Strategic developments,Headquarters or base established,30,0,1618597759,-17.85,31.1833,1,3
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Mashonaland Central,Mazowe,Mazowe,Strategic developments,Headquarters or base established,30,0,1618597759,-17.5166,30.9667,1,3
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Mashonaland Central,Bindura Urban,Bindura,Strategic developments,Headquarters or base established,30,0,1618597759,-17.2964,31.3297,1,3
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Manicaland,Buhera,Buhera,Strategic developments,Headquarters or base established,30,0,1618597759,-19.3333,31.4333,1,3
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Manicaland,Nyanga,Nyanga,Strategic developments,Headquarters or base established,30,0,1618597759,-18.2166,32.75,1,3
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Manicaland,Makoni,Headlands,Strategic developments,Headquarters or base established,30,0,1618597759,-18.2833,32.05,1,3
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Mashonaland West,Hurungwe,Muzarabani,Strategic developments,Headquarters or base established,30,0,1618597759,-15.75,29.3333,1,3
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Manicaland,Mutare Urban,Mutare,Strategic developments,Headquarters or base established,30,0,1618597759,-18.9707,32.6709,1,3
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Manicaland,Nyanga,Nyanga,Violence against civilians,Attack,37,0,1634586994,-18.2166,32.75,1,3
ZWE,2010,2010-05-15,Zimbabwe Peace Project,Midlands,Mberengwa,Mberengwa,Violence against civilians,Attack,37,0,1638981224,-20.4833,29.9167,1,3
ZWE,2010,2010-05-07,All Africa,Masvingo,Mwenezi,Mwenezi,Violence against civilians,Attack,37,1,1618597759,-21.4166,30.7333,1,1
ZWE,2010,2010-05-07,All Africa,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1634586992,-20.15,28.58,1,1
ZWE,2010,2010-05-01,All Africa,Manicaland,Makoni,Rusape,Violence against civilians,Attack,37,0,1618597759,-18.7333,32.0333,1,1
ZWE,2010,2010-04-27,All Africa,Mashonaland West,Hurungwe,Muzarabani,Violence against civilians,Attack,37,0,1618597759,-15.75,29.3333,1,1
ZWE,2010,2010-04-26,Zimbabwe Peace Project,Masvingo,Masvingo Urban,Masvingo,Strategic developments,Arrests,17,0,1618597759,-20.0833,30.8333,2,1
ZWE,2010,2010-04-20,All Africa,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1618597759,-17.8277,31.0534,1,2
ZWE,2010,2010-04-17,Zimbabwe Peace Project,Manicaland,Mutasa,Mutasa,Violence against civilians,Attack,17,0,1618597759,-18.75,32.6333,1,1
ZWE,2010,2010-04-15,Zimbabwe Peace Project,Masvingo,Zaka,Zaka,Violence against civilians,Attack,37,1,1618597759,-20.35,31.45,1,3
ZWE,2010,2010-04-15,All Africa,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597759,-17.8277,31.0534,1,1
ZWE,2010,2010-04-04,Zimbabwe Peace Project,Masvingo,Mwenezi,Mwenezi,Violence against civilians,Attack,37,1,1618597759,-21.4166,30.7333,1,1
ZWE,2010,2010-03-29,Agence de Presse Africaine,Masvingo,Masvingo Urban,Masvingo,Violence against civilians,Attack,17,0,1618597759,-20.0833,30.8333,1,1
ZWE,2010,2010-03-29,Agence de Presse Africaine,Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Attack,17,0,1618597759,-20.15,28.58,1,1
ZWE,2010,2010-03-29,Agence de Presse Africaine,Midlands,Gweru Urban,Gweru,Violence against civilians,Attack,17,0,1618597759,-19.45,29.82,1,1
ZWE,2010,2010-03-29,Agence de Presse Africaine,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597759,-17.8277,31.0534,1,1
ZWE,2010,2010-03-22,Zimbabwe Peace Project,Midlands,Gokwe South Urban,Gokwe,Violence against civilians,Attack,37,1,1618597759,-18.2166,28.9333,1,1
ZWE,2010,2010-03-15,Zimbabwe Peace Project,Mashonaland Central,Mazowe,Mazowe,Strategic developments,Looting/property destruction,30,0,1618597760,-17.5166,30.9667,1,3
ZWE,2010,2010-03-15,Zimbabwe Peace Project,Mashonaland Central,Mount Darwin,Mt. Darwin,Strategic developments,Headquarters or base established,30,0,1618597760,-16.7833,31.5833,1,3
ZWE,2010,2010-03-15,Zimbabwe Peace Project,Mashonaland Central,Mazowe,Mazowe,Violence against civilians,Attack,37,1,1618597760,-17.5166,30.9667,1,3
ZWE,2010,2010-03-15,Zimbabwe Peace Project,Manicaland,Makoni,Headlands,Strategic developments,Headquarters or base established,30,0,1618597760,-18.2833,32.05,1,3
ZWE,2010,2010-03-15,Zimbabwe Peace Project,Mashonaland Central,Mazowe,Mazowe,Strategic developments,Headquarters or base established,30,0,1618597760,-17.5166,30.9667,1,3
ZWE,2010,2010-03-12,Zimbabwe Peace Project,Manicaland,Chipinge,Musikavanhu,Violence against civilians,Attack,37,1,1634586994,-20.4591,32.3657,1,1
ZWE,2010,2010-03-08,Norwegian Peoples Aid,Manicaland,Chimanimani,Chimanimani,Violence against civilians,Attack,17,0,1618597760,-19.8,32.8667,1,3
ZWE,2010,2010-03-06,All Africa,Harare,Harare Urban,Harare,Violence against civilians,Attack,37,0,1618597760,-17.8277,31.0534,1,1
ZWE,2010,2010-02-24,All Africa,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597760,-17.8277,31.0534,1,1
ZWE,2010,2010-02-21,All Africa,Harare,Epworth,Epworth,Violence against civilians,Attack,37,0,1618597760,-17.8794,31.1244,1,1
ZWE,2010,2010-02-15,Zimbabwe Peace Project,Midlands,Gokwe South Urban,Gokwe,Strategic developments,Headquarters or base established,30,0,1618597760,-18.2166,28.9333,1,3
ZWE,2010,2010-02-15,Zimbabwe Peace Project,Harare,Epworth,Epworth,Strategic developments,Headquarters or base established,30,0,1618597760,-17.8794,31.1244,1,3
ZWE,2010,2010-02-15,Zimbabwe Peace Project,Mashonaland West,Chegutu Urban,Chegutu,Strategic developments,Headquarters or base established,30,0,1618597760,-18.1333,30.15,1,3
ZWE,2010,2010-02-15,Zimbabwe Peace Project,Manicaland,Makoni,Headlands,Strategic developments,Headquarters or base established,30,0,1618597760,-18.2833,32.05,1,3
ZWE,2010,2010-02-15,Zimbabwe Peace Project,Manicaland,Nyanga,Nyanga,Strategic developments,Headquarters or base established,30,0,1618597760,-18.2166,32.75,1,3
ZWE,2010,2010-02-15,Zimbabwe Peace Project,Manicaland,Buhera,Buhera,Strategic developments,Headquarters or base established,30,0,1618597760,-19.3333,31.4333,1,3
ZWE,2010,2010-02-15,Zimbabwe Peace Project,Harare,Harare Urban,Tafara-Mabvuku,Strategic developments,Headquarters or base established,30,0,1618597760,-17.8353,31.2111,1,3
ZWE,2010,2010-02-15,Zimbabwe Peace Project,Midlands,Gokwe North,Nembudziya,Strategic developments,Headquarters or base established,30,0,1618597760,-17.6833,29.0167,1,3
ZWE,2010,2010-02-15,All Africa,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597760,-20.15,28.58,1,1
ZWE,2010,2010-02-15,Zimbabwe Peace Project,Harare,Harare Urban,Harare,Strategic developments,Headquarters or base established,30,0,1618597760,-17.8277,31.0534,1,3
ZWE,2010,2010-02-15,Zimbabwe Peace Project,Harare,Epworth,Epworth,Violence against civilians,Attack,37,0,1634586994,-17.8794,31.1244,1,3
ZWE,2010,2010-02-13,All Africa,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597760,-17.8277,31.0534,1,1
ZWE,2010,2010-02-08,Norwegian Peoples Aid,Mashonaland East,Uzumba-Maramba-Pfungwe,Uzumba Maramba Pfungwe,Violence against civilians,Attack,37,0,1618597760,-17.315,31.8908,1,3
ZWE,2010,2010-02-03,All Africa,Harare,Harare Urban,Harare,Riots,Violent demonstration,50,0,1618597760,-17.8277,31.0534,1,1
ZWE,2010,2010-01-31,AFP,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597760,-17.8277,31.0534,1,1
ZWE,2010,2010-01-28,All Africa,Manicaland,Buhera,Buhera,Violence against civilians,Attack,37,0,1618597760,-19.3333,31.4333,1,2
ZWE,2010,2010-01-25,AFP,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597760,-17.8277,31.0534,1,1
ZWE,2010,2010-01-25,All Africa,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597760,-20.15,28.58,1,1
ZWE,2010,2010-01-25,All Africa,Bulawayo,Bulawayo,Bulawayo,Violence against civilians,Attack,17,0,1618597760,-20.15,28.58,1,1
ZWE,2010,2010-01-18,All Africa,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597760,-17.8277,31.0534,1,1
ZWE,2010,2010-01-13,All Africa,Manicaland,Makoni,Rusape,Violence against civilians,Attack,37,0,1618597760,-18.7333,32.0333,1,1
ZWE,2010,2010-01-12,All Africa,Manicaland,Makoni,Rusape,Violence against civilians,Attack,37,0,1618597760,-18.7333,32.0333,1,1
ZWE,2010,2010-01-06,All Africa,Manicaland,Makoni,Rusape,Violence against civilians,Attack,37,0,1618597760,-18.7333,32.0333,1,2
ZWE,2009,2009-12-25,Telegraph,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597760,-17.8277,31.0534,1,1
ZWE,2009,2009-12-22,All Africa,Manicaland,Nyanga,Nyanga,Violence against civilians,Attack,37,0,1618597760,-18.2166,32.75,1,1
ZWE,2009,2009-12-06,All Africa,Harare,Harare Urban,Mt. Pleasant,Violence against civilians,Attack,37,0,1618597760,-17.7769,31.0486,1,1
ZWE,2009,2009-12-04,All Africa,Harare,Harare Urban,Glen View,Violence against civilians,Attack,37,0,1618597760,-17.9113,30.9486,1,1
ZWE,2009,2009-11-15,All Africa; Local Source,Mashonaland West,Zvimba,Banket,Violence against civilians,Attack,17,0,1618597760,-17.3833,30.4,1,1
ZWE,2009,2009-11-12,All Africa,Harare,Harare Urban,Pomona,Violence against civilians,Attack,17,3,1618597760,-17.7542,31.0864,1,1
ZWE,2009,2009-11-11,All Africa,Harare,Harare Urban,Pomona,Violence against civilians,Attack,17,0,1618597760,-17.7542,31.0864,1,1
ZWE,2009,2009-11-11,All Africa,Harare,Harare Urban,Pomona,Violence against civilians,Attack,17,1,1618597760,-17.7542,31.0864,1,1
ZWE,2009,2009-11-11,All Africa,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597760,-17.8277,31.0534,1,2
ZWE,2009,2009-11-11,All Africa,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597760,-17.8277,31.0534,1,2
ZWE,2009,2009-11-09,All Africa,Harare,Harare Urban,Mbare,Violence against civilians,Attack,17,1,1618597760,-17.8581,31.0372,1,1
ZWE,2009,2009-10-30,All Africa,Mashonaland West,Chinhoyi Urban,Chinhoyi,Violence against civilians,Attack,37,0,1618597760,-17.3666,30.2,1,1
ZWE,2009,2009-10-29,Zimbabwe Human Rights NGO Forum,Manicaland,Mutare Urban,Mutare,Violence against civilians,Attack,37,0,1618597760,-18.9707,32.6709,1,1
ZWE,2009,2009-10-21,Zimbabwe Human Rights NGO Forum,Mashonaland East,Murehwa,Murehwa,Violence against civilians,Abduction/forced disappearance,37,0,1618597760,-17.6469,31.7775,1,1
ZWE,2009,2009-10-21,All Africa,Harare,Harare Urban,Pomona,Violence against civilians,Attack,17,12,1618597760,-17.7542,31.0864,1,2
ZWE,2009,2009-10-20,Devex,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,0,1618597760,-17.8277,31.0534,1,1
ZWE,2009,2009-10-19,All Africa,Manicaland,Makoni,Makoni,Violence against civilians,Attack,37,0,1618597760,-18.7166,31.9833,1,1
ZWE,2009,2009-10-18,Zimbabwe Human Rights NGO Forum,Mashonaland Central,Guruve,Guruve,Violence against civilians,Attack,17,0,1618597760,-16.6666,30.7,1,1
ZWE,2009,2009-10-09,Zimbabwe Human Rights NGO Forum,Manicaland,Chimanimani,Chimanimani,Violence against civilians,Attack,17,0,1618597760,-19.8,32.8667,1,1
ZWE,2009,2009-10-05,All Africa,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597760,-17.8277,31.0534,1,1
ZWE,2009,2009-10-03,Zimbabwe Human Rights NGO Forum,Mashonaland Central,Mount Darwin,Mt. Darwin,Violence against civilians,Attack,37,0,1618597760,-16.7833,31.5833,1,1
ZWE,2009,2009-10-01,Zimbabwe Human Rights NGO Forum,Mashonaland Central,Bindura Urban,Bindura,Violence against civilians,Attack,37,0,1618597760,-17.2964,31.3297,1,1
ZWE,2009,2009-10-01,Zimbabwe Human Rights NGO Forum,Manicaland,Mutasa,Mutasa,Violence against civilians,Attack,37,0,1618597760,-18.75,32.6333,1,1
ZWE,2009,2009-10-01,Zimbabwe Human Rights NGO Forum,Mashonaland East,Marondera Urban,Marondera,Violence against civilians,Attack,37,0,1618597760,-18.1833,31.55,1,1
ZWE,2009,2009-10-01,Zimbabwe Human Rights NGO Forum,Mashonaland East,Marondera Urban,Marondera,Violence against civilians,Attack,37,0,1618597760,-18.1833,31.55,1,1
ZWE,2009,2009-10-01,Amnesty International,Harare,Harare Urban,Harare,Violence against civilians,Attack,17,3,1618597760,-17.8277,31.0534,1,3
ZWE,2009,2009-10-01,Zimbabwe Human Rights NGO Forum,Mashonaland East,Murehwa,Murehwa,Violence against civilians,Attack,37,0,1638981224,-17.6469,31.7775,1,1
ZWE,2009,2009-09-25,All Africa; Local Source,Midlands,Zvishavane Urban,Zvishavane,Violence against civilians,Attack,17,0,1618597760,-20.3333,30.0333,1,1
ZWE,2009,2009-09-23,All Africa,Harare,Harare Urban,Harare,Riots,Violent demonstration,55,1,1618597760,-17.8277,31.0534,1,1
ZWE,2009,2009-09-22,All Africa,Bulawayo,Bulawayo,Bulawayo,Protests,Excessive force against protesters,16,0,1618597760,-20.15,28.58,1,1
ZWE,2009,2009-09-22,All Africa,Bulawayo,Bulawayo,Bulawayo,Protests,Peaceful protest,60,0,1618597760,-20.15,28.58,1,1
ZWE,2009,2009-09-21,All Africa,Harare,Harare Urban,Harare,Protests,Peaceful protest,60,0,1618597760,-17.8277,31.0534,1,1
ZWE,2009,2009-09-15,All Africa,Mashonaland West,Chinhoyi Urban,Chinhoyi,Violence against civilians,Attack,37,0,1618597760,-17.3666,30.2,1,1
